cid,year,week,anger,disgust,joy,sad,fear,angerlw,disgustlw,joylw,sadlw,fearlw,bindex,season,cida,cidweek,province,provinceyear,aqi,pm25,realnum,tmin,tmax,wind,sunnyr
175,2016,17,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,8.142857000000001,1,175,17517,43,201643,58.714286,36.4,5,16.0,23.857143,3.0,0.285714
175,2016,18,0.0,0.0,66.6667,33.3333,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1,175,17518,43,201643,94.142857,51.657143,3,19.285714,29.428571,3.0,0.14285699999999998
175,2016,19,0.0,16.666700000000002,0.0,66.6667,16.666700000000002,0.0,0.0,0.666667,0.333333,0.0,8.142857000000001,1,175,17519,43,201643,121.71428600000002,76.314286,6,18.0,27.714286,3.0,0.428571
175,2016,20,0.0,66.6667,33.3333,0.0,0.0,0.0,0.166667,0.0,0.666667,0.166667,8.142857000000001,1,175,17520,43,201643,137.428571,76.64285699999998,6,16.285714000000002,24.285714,3.0,0.428571
175,2016,21,0.0,0.0,25.0,50.0,25.0,0.0,0.666667,0.333333,0.0,0.0,8.142857000000001,1,175,17521,43,201643,116.28571399999998,53.028571,4,17.857143,25.285714,3.0,0.285714
175,2016,22,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,8.142857000000001,1,175,17522,43,201643,82.42857099999998,34.428571000000005,4,19.285714,24.857143,2.785714,0.0
175,2016,23,20.0,20.0,40.0,0.0,20.0,0.0,0.25,0.75,0.0,0.0,16.285714000000002,2,175,17523,43,201643,50.285714,27.0,5,21.285714,31.857143,1.5,0.714286
175,2016,24,8.333300000000001,25.0,33.3333,16.666700000000002,16.666700000000002,0.2,0.2,0.4,0.0,0.2,8.142857000000001,2,175,17524,43,201643,50.142857,23.285714,12,22.428571,32.285714,1.5,0.428571
175,2016,25,0.0,16.666700000000002,50.0,33.3333,0.0,0.083333,0.25,0.333333,0.166667,0.166667,0.0,2,175,17525,43,201643,51.857143,24.285714,6,23.714286,31.714286,1.5,0.14285699999999998
175,2016,26,50.0,0.0,25.0,0.0,25.0,0.0,0.166667,0.5,0.333333,0.0,0.0,2,175,17526,43,201643,41.571429,18.0,4,21.857143,27.714286,1.5,0.0
175,2016,27,14.285700000000002,14.285700000000002,28.571400000000004,14.285700000000002,28.571400000000004,0.5,0.0,0.25,0.0,0.25,8.142857000000001,2,175,17527,43,201643,40.42857100000001,17.428570999999998,7,22.857143,27.857143,1.5,0.0
175,2016,28,16.666700000000002,8.333300000000001,25.0,33.3333,16.666700000000002,0.14285699999999998,0.14285699999999998,0.285714,0.14285699999999998,0.285714,0.0,2,175,17528,43,201643,51.571429,28.857143,12,25.571429,34.428571000000005,1.5,0.285714
175,2016,29,0.0,11.1111,44.4444,33.3333,11.1111,0.166667,0.083333,0.25,0.333333,0.166667,0.0,2,175,17529,43,201643,40.42857100000001,18.857143,9,25.0,31.142857,1.5,0.14285699999999998
175,2016,30,13.3333,20.0,20.0,13.3333,33.3333,0.0,0.111111,0.444444,0.333333,0.111111,0.0,2,175,17530,43,201643,58.14285699999999,28.571429,15,26.428571,37.0,1.5,0.714286
175,2016,31,0.0,0.0,50.0,0.0,50.0,0.13333299999999998,0.2,0.2,0.13333299999999998,0.333333,0.0,2,175,17531,43,201643,51.0,24.428571,2,26.285714,34.714286,1.5,0.428571
175,2016,32,0.0,28.571400000000004,28.571400000000004,28.571400000000004,14.285700000000002,0.0,0.0,0.5,0.0,0.5,0.0,2,175,17532,43,201643,49.142857,22.714286,7,24.857143,31.142857,1.5,0.0
175,2016,33,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.285714,0.285714,0.14285699999999998,0.0,2,175,17533,43,201643,53.428571,31.0,0,26.142857,35.142857,1.5,0.428571
175,2016,34,11.1111,11.1111,44.4444,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,175,17534,43,201643,62.571429,34.285714,9,26.428571,36.571429,1.5,0.714286
175,2016,35,0.0,0.0,80.0,20.0,0.0,0.111111,0.111111,0.444444,0.333333,0.0,0.0,2,175,17535,43,201643,62.85714300000001,25.571429,5,20.714286,30.142857,1.5,0.571429
175,2016,36,16.666700000000002,33.3333,16.666700000000002,33.3333,0.0,0.0,0.0,0.8,0.2,0.0,0.0,3,175,17536,43,201643,69.714286,41.142857,6,22.428571,32.0,1.5,0.428571
175,2016,37,0.0,50.0,50.0,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.0,8.142857000000001,3,175,17537,43,201643,76.285714,38.714286,2,20.428571,30.714286,1.5,0.571429
175,2016,38,0.0,0.0,50.0,50.0,0.0,0.0,0.5,0.5,0.0,0.0,16.285714000000002,3,175,17538,43,201643,85.0,48.0,6,19.285714,29.857143,1.5,0.714286
175,2016,39,0.0,0.0,50.0,33.3333,16.666700000000002,0.0,0.0,0.5,0.5,0.0,0.0,3,175,17539,43,201643,92.0,61.0,6,20.857143,27.714286,1.5,0.0
175,2016,40,0.0,22.2222,22.2222,44.4444,11.1111,0.0,0.0,0.5,0.333333,0.166667,0.0,3,175,17540,43,201643,76.42857099999998,43.42857100000001,9,18.857143,30.142857,1.5,0.571429
175,2016,41,20.0,0.0,20.0,40.0,20.0,0.0,0.222222,0.222222,0.444444,0.111111,8.142857000000001,3,175,17541,43,201643,65.714286,39.857143,5,17.714285999999994,24.142857,1.5,0.14285699999999998
175,2016,42,0.0,22.2222,66.6667,11.1111,0.0,0.2,0.0,0.2,0.4,0.2,8.142857000000001,3,175,17542,43,201643,62.428571,42.42857100000001,9,17.714285999999994,23.428571,1.5,0.0
175,2016,43,28.571400000000004,0.0,28.571400000000004,42.8571,0.0,0.0,0.222222,0.666667,0.111111,0.0,0.0,3,175,17543,43,201643,48.42857100000001,17.0,7,15.571429,18.857143,1.5,0.0
175,2016,44,33.3333,0.0,33.3333,0.0,33.3333,0.285714,0.0,0.285714,0.428571,0.0,0.0,3,175,17544,43,201643,49.285714,29.571429,3,10.714286,15.857143,1.5,0.428571
175,2016,45,5.5556,33.3333,22.2222,33.3333,5.5556,0.333333,0.0,0.333333,0.0,0.333333,8.142857000000001,3,175,17545,43,201643,55.0,32.0,18,10.142857,17.857143,1.5,0.428571
175,2016,46,0.0,17.6471,52.9412,17.6471,11.7647,0.055556,0.333333,0.222222,0.333333,0.055556,53.285714,3,175,17546,43,201643,91.428571,63.714286,17,13.428571,18.0,1.5,0.14285699999999998
175,2016,47,5.263199999999999,26.3158,36.8421,31.5789,0.0,0.0,0.17647100000000002,0.529412,0.17647100000000002,0.117647,41.285714,3,175,17547,43,201643,65.42857099999999,46.857143,19,8.857142999999997,14.428571,1.5,0.0
175,2016,48,50.0,16.666700000000002,16.666700000000002,16.666700000000002,0.0,0.052632000000000005,0.263158,0.368421,0.315789,0.0,8.142857000000001,3,175,17548,43,201643,65.85714300000001,44.714286,6,4.571429,13.571429,1.5,0.14285699999999998
175,2016,49,0.0,42.8571,28.571400000000004,21.4286,7.142900000000001,0.5,0.166667,0.166667,0.166667,0.0,44.0,4,175,17549,43,201643,86.0,62.714286,14,5.714286,18.0,1.5,0.714286
175,2016,50,0.0,25.0,25.0,50.0,0.0,0.0,0.428571,0.285714,0.214286,0.07142899999999999,16.285714000000002,4,175,17550,43,201643,138.0,104.571429,8,6.0,13.285714000000002,1.5,0.285714
175,2016,51,7.6923,30.7692,7.6923,38.4615,15.3846,0.0,0.25,0.25,0.5,0.0,100.857143,4,175,17551,43,201643,130.571429,98.428571,13,7.0,14.0,1.5,0.285714
175,2016,52,12.5,0.0,50.0,25.0,12.5,0.076923,0.307692,0.076923,0.384615,0.153846,41.285714,4,175,17552,43,201643,85.285714,62.85714300000001,8,4.428571,9.571429,1.5,0.285714
178,2014,40,25.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.857143,3,178,17840,44,201444,65.714286,41.471429,4,22.714286,30.285714,0.571429,0.285714
178,2014,41,4.8387,16.128999999999998,41.9355,19.3548,17.7419,0.25,0.5,0.0,0.0,0.25,128.85714299999998,3,178,17841,44,201444,94.285714,68.742857,62,20.571429,29.428571,0.0,0.428571
178,2014,42,0.0,29.0323,22.5806,45.1613,3.2258,0.048387,0.16129000000000002,0.419355,0.193548,0.177419,116.571429,3,178,17842,44,201444,77.714286,47.671429,31,21.857143,28.428571,0.0,0.14285699999999998
178,2014,43,7.142900000000001,28.571400000000004,39.2857,10.7143,14.285700000000002,0.0,0.290323,0.225806,0.451613,0.032257999999999995,107.857143,3,178,17843,44,201444,65.0,39.42857100000001,28,22.428571,27.714286,0.0,0.0
178,2014,44,18.1818,18.1818,40.9091,13.636400000000002,9.0909,0.07142899999999999,0.285714,0.392857,0.107143,0.14285699999999998,97.0,3,178,17844,44,201444,48.285714,25.814286,22,20.857143,26.857143,0.928571,0.0
178,2014,45,0.0,0.0,60.0,40.0,0.0,0.181818,0.181818,0.409091,0.136364,0.090909,99.714286,3,178,17845,44,201444,49.42857100000001,30.228571,5,20.714286,24.571429,0.5,0.0
178,2014,46,20.0,0.0,60.0,20.0,0.0,0.0,0.0,0.6,0.4,0.0,78.85714300000002,3,178,17846,44,201444,68.285714,46.985714,5,16.857143,24.142857,1.464286,0.428571
178,2014,47,0.0,37.5,50.0,12.5,0.0,0.2,0.0,0.6,0.2,0.0,103.285714,3,178,17847,44,201444,63.571429,37.114286,8,20.142857,25.142857,0.0,0.0
178,2014,48,8.333300000000001,8.333300000000001,33.3333,50.0,0.0,0.0,0.375,0.5,0.125,0.0,114.71428600000002,3,178,17848,44,201444,45.42857100000001,25.114286,12,19.571429,23.714286,0.928571,0.0
178,2014,49,0.0,28.571400000000004,28.571400000000004,28.571400000000004,14.285700000000002,0.083333,0.083333,0.333333,0.5,0.0,111.71428600000002,4,178,17849,44,201444,39.142857,24.042857,7,13.142857,17.428570999999998,1.928571,0.0
178,2014,50,11.1111,33.3333,11.1111,44.4444,0.0,0.0,0.285714,0.285714,0.285714,0.14285699999999998,75.714286,4,178,17850,44,201444,82.285714,57.814286,9,11.714286,19.285714,1.964286,0.14285699999999998
178,2014,51,14.285700000000002,0.0,28.571400000000004,42.8571,14.285700000000002,0.111111,0.333333,0.111111,0.444444,0.0,58.0,4,178,17851,44,201444,74.714286,51.314286,7,10.428571,18.0,1.035714,0.571429
178,2014,52,5.8824000000000005,17.6471,52.9412,17.6471,5.8824000000000005,0.14285699999999998,0.0,0.285714,0.428571,0.14285699999999998,58.285714,4,178,17852,44,201444,71.14285699999998,50.357143,17,12.428571,18.0,0.5,0.285714
178,2015,1,0.0,7.6923,23.0769,61.5385,7.6923,0.058824,0.17647100000000002,0.529412,0.17647100000000002,0.058824,93.0,4,178,17801,44,201544,66.14285699999999,42.485714,13,13.285714000000002,20.857143,0.964286,0.285714
178,2015,2,33.3333,0.0,33.3333,16.666700000000002,16.666700000000002,0.0,0.076923,0.230769,0.6153850000000001,0.076923,67.57142900000001,4,178,17802,44,201544,65.42857099999999,45.685714,6,10.571429,17.428570999999998,0.0,0.428571
178,2015,3,5.5556,11.1111,44.4444,33.3333,5.5556,0.333333,0.0,0.333333,0.166667,0.166667,49.714286,4,178,17803,44,201544,84.0,58.671429,18,11.428571,20.142857,0.464286,0.571429
178,2015,4,0.0,26.3158,31.5789,31.5789,10.5263,0.055556,0.111111,0.444444,0.333333,0.055556,75.14285699999998,4,178,17804,44,201544,64.85714300000001,39.442857,19,15.285714000000002,21.428571,0.0,0.14285699999999998
178,2015,5,40.0,0.0,40.0,20.0,0.0,0.0,0.263158,0.315789,0.315789,0.105263,40.714286,4,178,17805,44,201544,68.0,44.271429,5,12.857143,19.0,0.0,0.0
178,2015,6,7.142900000000001,35.7143,32.142900000000004,25.0,0.0,0.4,0.0,0.4,0.2,0.0,58.14285699999999,4,178,17806,44,201544,86.285714,62.314286,28,11.571429,17.285714000000002,0.0,0.0
178,2015,7,15.7895,26.3158,10.5263,42.1053,5.263199999999999,0.07142899999999999,0.357143,0.321429,0.25,0.0,74.42857099999998,4,178,17807,44,201544,80.285714,53.228571,19,16.428570999999998,22.0,0.0,0.0
178,2015,8,0.0,9.0909,27.2727,63.6364,0.0,0.157895,0.263158,0.105263,0.421053,0.052632000000000005,75.57142900000002,4,178,17808,44,201544,35.42857100000001,18.9,11,18.714286,23.857143,0.0,0.0
178,2015,9,15.3409,25.5682,26.7045,17.0455,15.3409,0.0,0.090909,0.272727,0.636364,0.0,156.0,2,178,17809,44,201544,30.142857,15.928571,176,17.714285999999994,22.571429,0.964286,0.0
178,2015,10,23.0769,11.5385,28.8462,21.1538,15.3846,0.153409,0.255682,0.267045,0.170455,0.153409,152.0,1,178,17810,44,201544,40.857143,22.085714000000007,52,17.714285999999994,21.857143,0.5,0.0
178,2015,11,14.8148,7.4074,25.9259,33.3333,18.5185,0.230769,0.115385,0.288462,0.211538,0.153846,138.28571399999998,1,178,17811,44,201544,32.285714,15.857143,27,19.714286,24.285714,0.0,0.0
178,2015,12,11.1111,27.77780000000001,22.2222,27.77780000000001,11.1111,0.148148,0.074074,0.259259,0.333333,0.185185,102.142857,1,178,17812,44,201544,50.0,28.842857,18,19.571429,25.142857,1.4285709999999998,0.0
178,2015,13,0.0,23.0769,53.8462,7.6923,15.3846,0.111111,0.277778,0.222222,0.277778,0.111111,110.28571399999998,1,178,17813,44,201544,43.714286,20.2,26,21.428571,26.142857,0.0,0.0
178,2015,14,4.7619,33.3333,28.571400000000004,19.0476,14.285700000000002,0.0,0.230769,0.538462,0.076923,0.153846,84.42857099999998,1,178,17814,44,201544,39.857143,20.642857,21,22.0,29.571429,0.0,0.285714
178,2015,15,10.0,25.0,20.0,35.0,10.0,0.047619,0.333333,0.285714,0.190476,0.14285699999999998,130.71428600000002,1,178,17815,44,201544,49.0,27.171429,20,16.285714000000002,23.571429,0.5,0.14285699999999998
178,2015,16,29.4118,23.5294,29.4118,11.7647,5.8824000000000005,0.1,0.25,0.2,0.35,0.1,119.571429,1,178,17816,44,201544,53.571429,28.142857,17,21.428571,29.142857,0.5,0.14285699999999998
178,2015,17,10.0,5.0,40.0,30.0,15.0,0.294118,0.235294,0.294118,0.117647,0.058824,90.428571,1,178,17817,44,201544,52.42857100000001,27.671429,20,22.142857,27.714286,0.0,0.0
178,2015,18,10.0,30.0,50.0,10.0,0.0,0.1,0.05,0.4,0.3,0.15,59.571429,1,178,17818,44,201544,33.571428999999995,14.185714,10,24.714286,31.571429,0.0,0.0
178,2015,19,0.0,83.3333,16.666700000000002,0.0,0.0,0.1,0.3,0.5,0.1,0.0,94.714286,1,178,17819,44,201544,35.42857100000001,13.885714000000002,6,24.857143,30.428571,0.0,0.0
178,2015,20,8.333300000000001,33.3333,41.6667,8.333300000000001,8.333300000000001,0.0,0.833333,0.166667,0.0,0.0,85.85714300000002,1,178,17820,44,201544,34.285714,14.0,12,26.0,32.0,0.0,0.0
178,2015,21,0.0,23.0769,53.8462,15.3846,7.6923,0.083333,0.333333,0.416667,0.083333,0.083333,103.285714,1,178,17821,44,201544,38.571429,16.457143,13,26.142857,32.714286,0.0,0.0
178,2015,22,9.0909,0.0,81.81819999999998,9.0909,0.0,0.0,0.230769,0.538462,0.153846,0.076923,108.71428600000002,1,178,17822,44,201544,40.42857100000001,16.557143,11,27.142857,35.285714,0.0,0.0
178,2015,23,0.0,44.4444,22.2222,33.3333,0.0,0.090909,0.0,0.818182,0.090909,0.0,68.42857099999999,2,178,17823,44,201544,34.428571000000005,14.614285999999998,9,26.571429,33.428571000000005,0.0,0.0
178,2015,24,12.5,37.5,37.5,12.5,0.0,0.0,0.444444,0.222222,0.333333,0.0,89.42857099999998,2,178,17824,44,201544,31.142857,11.428571,8,26.714286,33.571428999999995,0.0,0.0
178,2015,25,0.0,28.571400000000004,14.285700000000002,42.8571,14.285700000000002,0.125,0.375,0.375,0.125,0.0,50.571429,2,178,17825,44,201544,26.714286,7.442857000000001,7,26.0,32.428571000000005,1.857143,0.0
178,2015,26,0.0,11.1111,33.3333,55.55560000000001,0.0,0.0,0.285714,0.14285699999999998,0.428571,0.14285699999999998,42.285714,2,178,17826,44,201544,40.714286,17.142857,9,27.0,34.714286,0.0,0.0
178,2015,27,0.0,25.0,25.0,25.0,25.0,0.0,0.111111,0.333333,0.555556,0.0,59.0,2,178,17827,44,201544,46.857143,24.014286,4,25.428571,33.285714,0.0,0.0
178,2015,28,0.0,33.3333,33.3333,33.3333,0.0,0.0,0.25,0.25,0.25,0.25,60.0,2,178,17828,44,201544,47.142857,26.757143,6,25.428571,32.571428999999995,0.0,0.0
178,2015,29,10.0,10.0,40.0,40.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,32.571428999999995,2,178,17829,44,201544,34.428571000000005,15.271429,10,25.428571,31.285714,0.0,0.0
178,2015,30,0.0,50.0,50.0,0.0,0.0,0.1,0.1,0.4,0.4,0.0,24.857143,2,178,17830,44,201544,23.857143,10.071429,2,24.714286,30.428571,0.0,0.0
178,2015,31,14.285700000000002,14.285700000000002,42.8571,14.285700000000002,14.285700000000002,0.0,0.5,0.5,0.0,0.0,49.714286,2,178,17831,44,201544,18.428571,7.842857,7,24.857143,30.714286,0.0,0.0
178,2015,32,11.7647,35.2941,17.6471,29.4118,5.8824000000000005,0.14285699999999998,0.14285699999999998,0.428571,0.14285699999999998,0.14285699999999998,24.857143,2,178,17832,44,201544,39.42857100000001,23.028571,17,25.714286,33.0,0.0,0.14285699999999998
178,2015,33,33.3333,13.3333,26.6667,20.0,6.6667000000000005,0.117647,0.352941,0.17647100000000002,0.294118,0.058824,32.571428999999995,2,178,17833,44,201544,36.571429,15.028571,15,26.571429,33.857143,0.0,0.0
178,2015,34,7.6923,30.7692,46.1538,7.6923,7.6923,0.333333,0.13333299999999998,0.266667,0.2,0.06666699999999999,24.428571,2,178,17834,44,201544,70.285714,49.471429,13,26.285714,34.571428999999995,0.0,0.14285699999999998
178,2015,35,0.0,22.2222,44.4444,11.1111,22.2222,0.076923,0.307692,0.461538,0.076923,0.076923,41.0,2,178,17835,44,201544,29.857143,15.871429,9,24.714286,30.285714,0.0,0.0
178,2015,36,0.0,28.571400000000004,42.8571,0.0,28.571400000000004,0.0,0.222222,0.444444,0.111111,0.222222,58.0,3,178,17836,44,201544,32.571428999999995,17.342857000000002,7,25.571429,32.0,0.0,0.0
178,2015,37,12.5,25.0,50.0,0.0,12.5,0.0,0.285714,0.428571,0.0,0.285714,41.571429,3,178,17837,44,201544,51.571429,33.728571,8,24.285714,30.0,2.464286,0.0
178,2015,38,2.0833,37.5,2.0833,10.4167,47.9167,0.125,0.25,0.5,0.0,0.125,58.571429,3,178,17838,44,201544,28.0,14.671429000000002,48,25.142857,31.142857,0.964286,0.14285699999999998
178,2015,39,0.0,22.2222,77.7778,0.0,0.0,0.020833,0.375,0.020833,0.104167,0.479167,66.85714300000001,3,178,17839,44,201544,54.14285699999999,36.328571,9,25.285714,32.285714,0.0,0.0
178,2015,40,15.3846,23.0769,30.7692,23.0769,7.6923,0.0,0.222222,0.777778,0.0,0.0,33.571428999999995,3,178,17840,44,201544,36.857143,19.942857,13,24.0,29.285714,5.392857,0.0
178,2015,41,0.0,16.666700000000002,50.0,0.0,33.3333,0.153846,0.230769,0.307692,0.230769,0.076923,67.285714,3,178,17841,44,201544,53.714286,33.171429,6,20.285714,26.857143,1.964286,0.0
178,2015,42,14.6667,25.3333,18.6667,22.6667,18.6667,0.0,0.166667,0.5,0.0,0.333333,126.571429,3,178,17842,44,201544,117.428571,86.714286,75,21.142857,30.714286,0.0,0.571429
178,2015,43,5.8824000000000005,23.5294,52.9412,11.7647,5.8824000000000005,0.14666700000000002,0.253333,0.186667,0.226667,0.186667,89.285714,3,178,17843,44,201544,59.85714300000001,39.171429,17,23.285714,29.857143,0.0,0.14285699999999998
178,2015,44,5.263199999999999,10.5263,52.6316,21.0526,10.5263,0.058824,0.235294,0.529412,0.117647,0.058824,76.14285699999998,3,178,17844,44,201544,44.285714,29.014286,19,21.142857,26.571429,0.928571,0.0
178,2015,45,4.4444,22.2222,48.8889,15.5556,8.8889,0.052632000000000005,0.105263,0.526316,0.210526,0.105263,112.71428600000002,3,178,17845,44,201544,41.857143,26.657143,45,23.857143,28.428571,0.0,0.0
178,2015,46,13.8889,19.4444,50.0,11.1111,5.5556,0.044444,0.222222,0.488889,0.155556,0.088889,127.857143,3,178,17846,44,201544,28.0,14.557143,36,23.142857,28.142857,0.0,0.0
178,2015,47,15.0,25.0,15.0,40.0,5.0,0.138889,0.194444,0.5,0.111111,0.055556,104.857143,3,178,17847,44,201544,49.142857,31.971429,20,21.428571,27.428571,1.0,0.0
178,2015,48,8.411200000000001,23.3645,37.3832,13.0841,17.757,0.15,0.25,0.15,0.4,0.05,129.428571,3,178,17848,44,201544,60.0,41.257143,107,18.0,23.714286,1.928571,0.0
178,2015,49,15.534,17.4757,36.8932,21.3592,8.7379,0.084112,0.233645,0.373832,0.130841,0.17757,164.571429,4,178,17849,44,201544,28.857143,19.085714000000007,103,14.428571,18.428571,1.464286,0.0
178,2015,50,18.3673,22.449,34.6939,17.3469,7.142900000000001,0.15534,0.174757,0.368932,0.213592,0.087379,145.14285700000005,4,178,17850,44,201544,44.285714,29.957143,98,15.428571,20.714286,1.0,0.14285699999999998
178,2015,51,13.5417,17.708299999999994,27.0833,25.0,16.666700000000002,0.183673,0.22449,0.346939,0.173469,0.07142899999999999,222.571429,4,178,17851,44,201544,59.14285699999999,41.314286,96,15.0,20.0,1.892857,0.285714
178,2015,52,11.4035,25.4386,28.9474,23.6842,10.5263,0.135417,0.177083,0.270833,0.25,0.166667,212.428571,4,178,17852,44,201544,43.857143,30.085714000000007,114,14.142857,18.714286,2.357143,0.0
178,2016,1,8.4211,18.9474,38.9474,26.3158,7.3684,0.114035,0.254386,0.28947399999999995,0.236842,0.105263,180.714286,4,178,17801,44,201644,59.0,41.957143,95,16.833333,22.666667,1.357143,0.0
178,2016,2,5.8824000000000005,35.2941,26.4706,14.7059,17.6471,0.08421100000000001,0.189474,0.389474,0.263158,0.073684,122.0,4,178,17802,44,201644,47.0,32.528571,34,16.428570999999998,20.428571,2.642857,0.0
178,2016,3,12.8205,10.2564,58.9744,7.6923,10.2564,0.058824,0.352941,0.264706,0.147059,0.17647100000000002,121.28571399999998,4,178,17803,44,201644,39.285714,27.314286,39,15.285714000000002,19.571429,2.642857,0.0
178,2016,4,18.1818,9.0909,51.51520000000001,21.2121,0.0,0.128205,0.10256400000000003,0.5897439999999999,0.076923,0.10256400000000003,88.285714,4,178,17804,44,201644,39.142857,26.228571,33,7.714286,12.857143,3.142857,0.0
178,2016,5,4.878,21.9512,51.2195,12.1951,9.7561,0.181818,0.090909,0.515152,0.212121,0.0,93.285714,4,178,17805,44,201644,36.714286,25.285714,41,11.571429,16.428570999999998,2.214286,0.0
178,2016,6,12.1212,27.2727,45.4545,15.1515,0.0,0.04878,0.219512,0.512195,0.121951,0.097561,58.85714300000001,4,178,17806,44,201644,74.0,53.957143,33,10.428571,20.142857,3.0,0.0
178,2016,7,11.7647,11.7647,29.4118,29.4118,17.6471,0.121212,0.272727,0.454545,0.151515,0.0,68.57142900000001,4,178,17807,44,201644,53.428571,37.628571,17,13.0,20.857143,2.142857,0.0
178,2016,8,16.666700000000002,27.77780000000001,30.5556,13.8889,11.1111,0.117647,0.117647,0.294118,0.294118,0.17647100000000002,77.285714,4,178,17808,44,201644,51.0,34.757143,36,13.428571,18.714286,3.0,0.0
178,2016,9,0.0,41.1765,41.1765,11.7647,5.8824000000000005,0.166667,0.277778,0.305556,0.138889,0.111111,95.0,2,178,17809,44,201644,58.285714,40.514286,17,13.428571,21.285714,3.0,0.14285699999999998
178,2016,10,10.0,6.6667000000000005,40.0,43.3333,0.0,0.0,0.411765,0.411765,0.117647,0.058824,121.428571,1,178,17810,44,201644,32.0,20.685714,30,17.142857,24.571429,3.142857,0.0
178,2016,11,0.0,28.571400000000004,35.7143,28.571400000000004,7.142900000000001,0.1,0.06666699999999999,0.4,0.433333,0.0,99.857143,1,178,17811,44,201644,41.714286,28.742857,14,15.714285999999998,22.571429,3.0,0.0
178,2016,12,15.5556,13.3333,35.5556,33.3333,2.2222,0.0,0.285714,0.357143,0.285714,0.07142899999999999,122.28571399999998,1,178,17812,44,201644,28.285714,17.214285999999998,45,18.857143,26.285714,2.642857,0.0
178,2016,13,6.0606,3.0303,66.6667,18.1818,6.0606,0.155556,0.13333299999999998,0.355556,0.333333,0.022222,69.285714,1,178,17813,44,201644,60.285714,42.471429,33,15.571429,21.714286,2.571429,0.0
178,2016,14,23.0769,15.3846,46.1538,7.6923,7.6923,0.060605999999999986,0.030303,0.666667,0.181818,0.060605999999999986,61.571429,1,178,17814,44,201644,32.428571000000005,21.271429,13,21.0,29.0,2.142857,0.0
178,2016,15,0.0,37.5,12.5,37.5,12.5,0.230769,0.153846,0.461538,0.076923,0.076923,84.0,1,178,17815,44,201644,42.285714,26.8,8,22.285714,30.142857,2.142857,0.0
178,2016,16,16.666700000000002,25.0,41.6667,0.0,16.666700000000002,0.0,0.375,0.125,0.375,0.125,66.57142900000001,1,178,17816,44,201644,42.285714,25.442857,12,23.0,29.857143,2.142857,0.0
178,2016,17,0.0,21.4286,42.8571,28.571400000000004,7.142900000000001,0.166667,0.25,0.416667,0.0,0.166667,77.14285699999998,1,178,17817,44,201644,39.857143,24.6,14,23.571429,30.142857,3.0,0.0
178,2016,18,14.285700000000002,21.4286,35.7143,14.285700000000002,14.285700000000002,0.0,0.214286,0.428571,0.285714,0.07142899999999999,70.14285699999999,1,178,17818,44,201644,63.714286,37.442857,14,24.857143,29.714286,2.571429,0.0
178,2016,19,0.0,10.0,60.0,30.0,0.0,0.14285699999999998,0.214286,0.357143,0.14285699999999998,0.14285699999999998,67.42857099999999,1,178,17819,44,201644,88.714286,40.1,10,25.714286,31.571429,2.142857,0.0
178,2016,20,0.0,0.0,53.3333,40.0,6.6667000000000005,0.0,0.1,0.6,0.3,0.0,90.428571,1,178,17820,44,201644,98.714286,39.614286,15,24.571429,29.857143,2.142857,0.0
178,2016,21,0.0,0.0,66.6667,16.666700000000002,16.666700000000002,0.0,0.0,0.533333,0.4,0.06666699999999999,66.285714,1,178,17821,44,201644,108.142857,43.014286,6,24.714286,30.142857,2.571429,0.0
178,2016,22,33.3333,16.666700000000002,33.3333,16.666700000000002,0.0,0.0,0.0,0.666667,0.166667,0.166667,92.142857,1,178,17822,44,201644,61.714286,27.157143,6,26.857143,32.571428999999995,2.571429,0.0
178,2016,23,9.0909,9.0909,54.5455,9.0909,18.1818,0.333333,0.166667,0.333333,0.166667,0.0,49.714286,2,178,17823,44,201644,41.0,15.285714000000002,11,27.428571,33.142857,1.5,0.0
178,2016,24,10.0,20.0,20.0,20.0,30.0,0.090909,0.090909,0.545455,0.090909,0.181818,58.14285699999999,2,178,17824,44,201644,45.42857100000001,16.428570999999998,10,27.714286,33.142857,1.5,0.0
178,2016,25,0.0,27.2727,54.5455,18.1818,0.0,0.1,0.2,0.2,0.2,0.3,41.142857,2,178,17825,44,201644,32.714286,11.0,11,27.0,33.428571000000005,1.285714,0.0
178,2016,26,0.0,16.666700000000002,16.666700000000002,33.3333,33.3333,0.0,0.272727,0.545455,0.181818,0.0,57.0,2,178,17826,44,201644,27.142857,6.428571,6,27.0,32.857143,1.785714,0.0
178,2016,27,0.0,14.285700000000002,64.2857,21.4286,0.0,0.0,0.166667,0.166667,0.333333,0.333333,48.857143,2,178,17827,44,201644,35.42857100000001,11.714286,14,26.857143,32.142857,1.285714,0.0
178,2016,28,7.142900000000001,0.0,35.7143,50.0,7.142900000000001,0.0,0.14285699999999998,0.642857,0.214286,0.0,24.857143,2,178,17828,44,201644,40.714286,17.571429000000002,14,27.714286,33.285714,1.5,0.0
